Name,Relative lattice energy (kJ/mol),No. of hydrogen bonds, No. of hydrogen bonds per hydrogen-bond site,No. of parallel pi-pi stacking modes,Density (g/cm^3),Largest included sphere (Ang),Largest free sphere (Ang),Largest included sphere along free sphere path (Ang),Accessible surface area (m^2/g),Accessible pore volume (cm^3/g),Pore dimensionality,AffinityPropagation
100020030141709,77.95490000000001,4,0.3333333333333333,3,1.1809,3.69855,2.74028,3.69324,0.0,0.0,0,143
100020030145544,69.4616,4,0.3333333333333333,1,1.1134,3.93473,2.73755,3.93473,0.0,0.0,0,131
100020030158314,84.0067,4,0.3333333333333333,1,1.1576,6.07107,2.7368,6.07107,0.0,0.0,0,132
100020030561296,74.85560000000001,4,0.3333333333333333,3,1.234,4.53268,2.73673,4.53017,0.0,0.0,0,138
100020030134881,90.1978,4,0.3333333333333333,3,1.1456,4.20415,2.73651,4.20415,0.0,0.0,0,113
1000200301510598,84.3596,4,0.3333333333333333,4,1.2155,4.77653,2.73385,4.52443,0.0,0.0,0,133
1000200308812975,88.8195,4,0.3333333333333333,6,1.165,4.38286,2.73227,4.11861,0.0,0.0,0,108
100020030607863,86.7243,4,0.3333333333333333,6,1.1586,4.76554,2.73182,4.75624,0.0,0.0,0,124
100020030155178,96.56960000000001,4,0.3333333333333333,1,1.1582,5.27994,2.73128,5.27994,0.0,0.0,0,119
1000200314830859,87.33680000000001,4,0.3333333333333333,4,1.1494,5.76859,2.73092,5.76859,0.0,0.0,0,105
100020030431039,96.118,4,0.3333333333333333,1,1.0905,4.51191,2.73037,4.42354,0.0,0.0,0,91
100020030191692,95.66640000000001,4,0.3333333333333333,2,1.2215,3.55843,2.7275,3.53463,0.0,0.0,0,143
100020030882347,96.02959999999999,4,0.3333333333333333,0,0.9949,7.27184,2.72738,7.27154,0.0,0.0,0,116
10002003061777,95.3765,4,0.3333333333333333,0,1.1917,3.62172,2.72536,3.58282,0.0,0.0,0,128
1000200300210095,78.2629,4,0.3333333333333333,3,1.1576,4.35236,2.72504,4.3239,0.0,0.0,0,133
10002003002152,77.65360000000001,4,0.3333333333333333,0,1.2431,3.8434,2.72047,3.77096,0.0,0.0,0,118
10002003015796,81.8663,4,0.3333333333333333,3,1.2275,3.81283,2.72004,3.76366,0.0,0.0,0,131
1000200301312979,71.65190000000001,4,0.3333333333333333,6,1.2102,5.07069,2.7195,5.07069,0.0,0.0,0,138
100020030158266,91.24889999999999,4,0.3333333333333333,3,1.0481,5.42074,2.71924,4.8402,0.0,0.0,0,100
100020030131789,87.29249999999999,4,0.3333333333333333,3,1.1117,5.46945,2.71529,5.15826,0.0,0.0,0,107
100020030137968,88.4257,4,0.3333333333333333,4,1.1787,4.22443,2.71511,4.10906,0.0,0.0,0,108
100020030196591,92.78280000000001,4,0.3333333333333333,0,1.1505,4.50258,2.71426,4.48606,0.0,0.0,0,106
100020030157392,91.78190000000001,4,0.3333333333333333,5,1.0625,5.83513,2.71358,5.68268,0.0,0.0,0,99
100020030156726,90.793,4,0.3333333333333333,0,1.2354,3.88784,2.71311,3.7609,0.0,0.0,0,114
1000200306010643,98.53120000000001,4,0.3333333333333333,0,1.1165,5.37209,2.71289,5.36941,0.0,0.0,0,119
100020030135697,65.6662,4,0.3333333333333333,2,1.2543,4.4662,2.70889,4.45928,0.0,0.0,0,142
100020030153533,61.1627,4,0.3333333333333333,0,1.2404,3.9785,2.70771,3.97547,0.0,0.0,0,136
100020030563187,81.9339,4,0.3333333333333333,0,1.1246,5.21036,2.70729,4.9677,0.0,0.0,0,135
100020030154755,80.5222,4,0.3333333333333333,0,1.2542,3.98789,2.70602,3.98789,0.0,0.0,0,118
100020030132984,72.57230000000001,4,0.3333333333333333,7,1.1172,6.63339,2.70553,6.54043,0.0,0.0,0,121
100020030888375,72.9435,4,0.3333333333333333,4,1.1535,4.78063,2.70409,4.78063,0.0,0.0,0,105
100020030153983,57.16139999999999,4,0.3333333333333333,3,1.2137,4.55783,2.70403,4.55782,0.0,0.0,0,148
1000200301510530,68.75819999999999,4,0.3333333333333333,3,1.1625,4.97738,2.69639,4.97738,0.0,0.0,0,117
100020030608214,96.56979999999999,4,0.3333333333333333,0,1.1773,4.30873,2.6961,3.76374,0.0,0.0,0,134
1000200300211890,70.06739999999999,4,0.3333333333333333,6,1.2978,5.04936,2.68892,5.0411,0.0,0.0,0,136
100020030619266,63.27799999999999,4,0.3333333333333333,0,1.1657,4.77131,2.68847,4.76991,0.0,0.0,0,119
10002003014773,87.0832,4,0.3333333333333333,0,1.0611,4.07511,2.68793,4.0672,0.0,0.0,0,125
1000200301512893,96.47,4,0.3333333333333333,6,1.263,3.98796,2.68551,3.98796,0.0,0.0,0,139
100020030026962,86.3801,4,0.3333333333333333,3,1.1176,4.82614,2.6813,4.81804,0.0,0.0,0,135
100020030615959,71.5649,4,0.3333333333333333,0,1.3193,3.40017,2.67976,3.14631,0.0,0.0,0,146
10002003009141,96.22720000000001,4,0.3333333333333333,0,1.099,4.05851,2.67963,4.05851,0.0,0.0,0,112
1000200314812257,93.15780000000001,4,0.3333333333333333,0,1.105,4.46999,2.67957,4.44022,0.0,0.0,0,91
100020030094915,95.15010000000001,4,0.3333333333333333,0,1.1399,4.23171,2.6785,3.78213,0.0,0.0,0,134
10002003060133,52.68690000000001,4,0.3333333333333333,4,1.2347,5.18024,2.67782,5.18024,0.0,0.0,0,124
100020030142046,88.2467,4,0.3333333333333333,0,1.0121,5.68544,2.67411,5.66969,0.0,0.0,0,94
10002003014549,74.8416,4,0.3333333333333333,3,1.1509,3.96152,2.67302,3.89393,0.0,0.0,0,113
1000200306011088,99.12280000000001,4,0.3333333333333333,0,1.2259,4.03679,2.67188,3.57493,0.0,0.0,0,128
1000200314820011,88.17060000000001,4,0.3333333333333333,0,1.0995,7.39725,2.67155,7.39725,0.0,0.0,0,140
100020030029010,94.4822,4,0.3333333333333333,6,1.2395,3.75722,2.67004,3.72313,0.0,0.0,0,118
100020030435132,99.3312,4,0.3333333333333333,0,1.0187,5.06447,2.66811,5.05717,0.0,0.0,0,107
1000200308822685,93.87899999999999,4,0.3333333333333333,3,1.0193,7.3208,2.66767,5.41722,0.0,0.0,0,126
100020030616577,74.88560000000001,4,0.3333333333333333,4,1.1793,5.10326,2.66765,5.10326,0.0,0.0,0,135
100020030093020,76.5008,4,0.3333333333333333,0,1.1035,4.16817,2.66611,3.77463,0.0,0.0,0,131
100020030071002,89.18180000000001,4,0.3333333333333333,0,1.2549,3.40473,2.66531,3.31086,0.0,0.0,0,146
100020030145467,53.85839999999999,4,0.3333333333333333,3,1.204,3.99143,2.66507,3.73254,0.0,0.0,0,128
100020030291575,90.62129999999999,4,0.3333333333333333,0,1.187,3.94803,2.66285,3.92829,0.0,0.0,0,131
100020030183089,92.5952,4,0.3333333333333333,6,1.1675,5.17482,2.66262,5.1597,0.0,0.0,0,105
100020030145809,79.5352,4,0.3333333333333333,3,1.2222,3.58228,2.66235,3.35724,0.0,0.0,0,139
100020030613485,85.4938,4,0.3333333333333333,0,1.1472,4.58944,2.66228,4.58944,0.0,0.0,0,133
100020030093763,80.72989999999999,4,0.3333333333333333,0,1.1221,4.05617,2.66002,4.05617,0.0,0.0,0,113
1000200308819642,98.0584,4,0.3333333333333333,0,1.1134,4.98694,2.65758,4.53505,0.0,0.0,0,135
100020030601033,76.76310000000001,4,0.3333333333333333,5,1.1587,4.03343,2.6573,4.03343,0.0,0.0,0,108
100020030159586,63.41820000000001,4,0.3333333333333333,6,1.2632,3.94398,2.65602,3.68132,0.0,0.0,0,118
100020030292053,87.3424,4,0.3333333333333333,0,1.1829,3.87,2.65313,3.54242,0.0,0.0,0,128
100020030614565,75.287,4,0.3333333333333333,0,1.209,3.53388,2.65187,3.51034,0.0,0.0,0,146
100020030155367,58.67009999999999,4,0.3333333333333333,6,1.1566,5.60264,2.6506,5.60006,0.0,0.0,0,121
100020030158274,90.7045,4,0.3333333333333333,2,1.1397,4.49644,2.65044,4.49179,0.0,0.0,0,108
100020030091277,80.422,4,0.3333333333333333,0,1.0764,4.50713,2.64971,4.50385,0.0,0.0,0,106
100020030432319,92.15299999999999,4,0.3333333333333333,3,1.0754,4.8278,2.6492,4.8278,0.0,0.0,0,112
1000200301511758,67.37219999999999,4,0.3333333333333333,4,1.2723,4.51655,2.64901,4.51655,0.0,0.0,0,148
10002003033567,97.44460000000001,4,0.3333333333333333,0,1.1604,4.25463,2.64779,4.16227,0.0,0.0,0,108
100020030021806,36.7577,4,0.3333333333333333,6,1.2657,4.84098,2.64684,4.2438,0.0,0.0,0,130
100020030602351,62.0548,4,0.3333333333333333,4,1.2036,4.33855,2.64524,4.30563,0.0,0.0,0,133
100020030156585,69.5258,4,0.3333333333333333,3,1.1035,5.51446,2.64404,5.50611,0.0,0.0,0,119
100020030195760,92.63999999999999,4,0.3333333333333333,2,1.0986,4.36061,2.64369,4.30946,0.0,0.0,0,106
100020030605996,68.6259,4,0.3333333333333333,3,1.1941,4.03679,2.642,3.58726,0.0,0.0,0,128
100020030605871,88.6077,4,0.3333333333333333,0,1.2162,4.24846,2.64031,4.23435,0.0,0.0,0,134
100020030148090,68.5344,4,0.3333333333333333,2,1.2524,3.37751,2.63766,3.30967,0.0,0.0,0,146
10002003015151,84.6524,4,0.3333333333333333,0,1.161,4.23795,2.6374,4.23055,0.0,0.0,0,113
100020030043860,88.87960000000001,4,0.3333333333333333,0,1.1923,3.59406,2.63576,3.58692,0.0,0.0,0,146
100020030618827,91.97319999999999,4,0.3333333333333333,0,1.1442,4.57144,2.63558,4.55863,0.0,0.0,0,106
1000200305612466,73.93790000000001,4,0.3333333333333333,0,1.1088,5.83634,2.63512,5.8198,0.0,0.0,0,119
100020030141350,76.9416,4,0.3333333333333333,3,1.1971,3.84744,2.63466,3.55073,0.0,0.0,0,139
100020030333271,71.1729,4,0.3333333333333333,0,1.3535,3.39375,2.63347,3.27105,0.0,0.0,0,149
10002003060951,90.9485,4,0.3333333333333333,4,1.0534,5.39279,2.6309,5.39279,0.0,0.0,0,107
100020030093199,73.2704,4,0.3333333333333333,0,1.1394,4.07684,2.63043,4.07684,0.0,0.0,0,113
100020030431725,84.8211,2,0.16666666666666666,0,1.2161,3.85367,2.62915,3.84473,0.0,0.0,0,111
100020030091145,84.95339999999999,4,0.3333333333333333,0,1.0825,4.29353,2.62766,4.28658,0.0,0.0,0,91
1000200314827539,87.619,4,0.3333333333333333,2,1.1039,6.80757,2.62464,6.80757,0.0,0.0,0,117
10002003015785,85.49119999999999,4,0.3333333333333333,1,1.157,5.81965,2.62343,5.81965,0.0,0.0,0,132
1000200301510010,94.41390000000001,4,0.3333333333333333,3,1.0755,6.45532,2.62238,6.43814,0.0,0.0,0,121
1000200305611631,96.7525,4,0.3333333333333333,0,1.0492,4.85831,2.62179,4.85831,0.0,0.0,0,107
100020030602609,95.7484,4,0.3333333333333333,0,1.1838,3.83109,2.62096,3.81975,0.0,0.0,0,125
100020030619619,75.3518,4,0.3333333333333333,6,1.2818,4.01515,2.61825,3.99565,0.0,0.0,0,141
100020030092364,85.43629999999999,4,0.3333333333333333,0,1.1705,4.2037,2.617,4.19273,0.0,0.0,0,108
10002003014599,97.0581,4,0.3333333333333333,3,1.2007,3.79666,2.61682,3.79666,0.0,0.0,0,145
100020030152701,75.90639999999999,4,0.3333333333333333,3,1.1771,5.13587,2.61652,5.13587,0.0,0.0,0,105
100020030153261,83.6593,4,0.3333333333333333,4,1.1247,4.80269,2.61629,4.80257,0.0,0.0,0,124
1000200301510353,56.6653,4,0.3333333333333333,3,1.1835,5.47322,2.61338,5.47322,0.0,0.0,0,119
100020030145560,76.0864,4,0.3333333333333333,3,1.1393,4.42043,2.61338,4.42027,0.0,0.0,0,122
1000200301310363,72.60210000000001,4,0.3333333333333333,4,1.2272,4.32164,2.61193,4.32164,0.0,0.0,0,133
100020030138866,91.85900000000001,4,0.3333333333333333,0,1.1929,3.63286,2.61154,3.43522,0.0,0.0,0,128
100020030055399,82.09790000000001,4,0.3333333333333333,0,1.161,4.15277,2.60974,4.15277,0.0,0.0,0,134
10002003043980,85.0239,4,0.3333333333333333,0,1.1507,4.18787,2.60962,4.18328,0.0,0.0,0,124
100020030148179,67.2979,4,0.3333333333333333,0,1.0854,5.16193,2.60936,5.16193,0.0,0.0,0,100
100020030144415,73.2534,4,0.3333333333333333,0,1.1995,3.84772,2.60537,3.84265,0.0,0.0,0,113
100020030141123,84.5249,4,0.3333333333333333,0,1.0632,5.49686,2.60501,5.48934,0.0,0.0,0,107
100020030141449,64.6155,4,0.3333333333333333,6,1.2326,3.95872,2.60369,3.95872,0.0,0.0,0,141
100020030433928,97.96000000000001,4,0.3333333333333333,4,1.0997,6.28164,2.60289,6.27087,0.0,0.0,0,121
100020030185543,75.3955,4,0.3333333333333333,2,1.2525,4.06434,2.60144,4.06434,0.0,0.0,0,128
100020030011988,91.21809999999999,4,0.3333333333333333,0,1.2229,3.26699,2.59898,3.26699,0.0,0.0,0,146
100020030607293,87.95349999999999,4,0.3333333333333333,1,1.154,4.28858,2.5984,4.16846,0.0,0.0,0,112
100020030617763,92.6816,4,0.3333333333333333,6,1.1843,4.53647,2.5983,4.53225,0.0,0.0,0,133
100020030157328,73.94739999999999,4,0.3333333333333333,3,1.1614,4.81773,2.59676,3.11443,0.0,0.0,0,124
100020030615204,76.60249999999999,4,0.3333333333333333,0,1.2238,3.58148,2.59501,3.58148,0.0,0.0,0,146
1000200301312701,88.2228,4,0.3333333333333333,6,1.1715,4.4403,2.59447,3.9504,0.0,0.0,0,108
